id,price,qty,quoteQty,time,isBuyerMaker,isBestMatch
3521399016,69298.50000000,0.00307000,212.74639500,1711734994431,False,True
3521399017,69298.50000000,0.00135000,93.55297500,1711734994629,False,True
3521399018,69298.49000000,0.00068000,47.12297320,1711734994670,True,True
3521399019,69298.49000000,0.00299000,207.20248510,1711734994673,True,True
3521399020,69298.49000000,0.21023000,14568.62155270,1711734994705,True,True
3521399021,69298.49000000,0.04618000,3200.20426820,1711734994705,True,True
3521399022,69298.50000000,0.00649000,449.74726500,1711734994712,False,True
3521399023,69298.50000000,0.00135000,93.55297500,1711734994736,False,True
3521399024,69298.50000000,0.00135000,93.55297500,1711734994842,False,True
3521399025,69298.49000000,0.00060000,41.57909400,1711734995039,True,True
3521399026,69298.50000000,0.00135000,93.55297500,1711734995041,False,True
3521399027,69298.50000000,0.00135000,93.55297500,1711734995151,False,True
3521399028,69298.49000000,0.00251000,173.93920990,1711734995204,True,True
3521399029,69298.49000000,0.00307000,212.74636430,1711734995308,True,True
3521399030,69298.50000000,0.00046000,31.87731000,1711734995309,False,True
3521399031,69298.50000000,0.00778000,539.14233000,1711734995541,False,True
3521399032,69298.50000000,0.00557000,385.99264500,1711734995655,False,True
3521399033,69298.50000000,0.00710000,492.01935000,1711734995664,False,True
3521399034,69298.50000000,0.00757000,524.58964500,1711734995685,False,True
3521399035,69298.50000000,0.00467000,323.62399500,1711734995710,False,True
3521399036,69298.50000000,0.00668000,462.91398000,1711734995757,False,True
3521399037,69298.49000000,0.00216000,149.68473840,1711734995800,True,True
3521399038,69298.49000000,0.00039000,27.02641110,1711734995901,True,True
3521399039,69298.50000000,0.00193000,133.74610500,1711734995975,False,True
3521399040,69298.50000000,0.00062000,42.96507000,1711734996066,False,True
3521399041,69298.50000000,0.00105000,72.76342500,1711734996090,False,True
3521399042,69298.50000000,0.00793000,549.53710500,1711734996657,False,True
3521399043,69298.50000000,0.00704000,487.86144000,1711734996679,False,True
3521399044,69298.50000000,0.00354000,245.31669000,1711734996704,False,True
3521399045,69298.50000000,0.00770000,533.59845000,1711734996729,False,True
3521399046,69298.50000000,0.00306000,212.05341000,1711734996793,False,True
3521399047,69298.50000000,0.00168000,116.42148000,1711734997242,False,True
3521399048,69298.50000000,0.00143000,99.09685500,1711734997263,False,True
3521399049,69298.49000000,0.00938000,650.01983620,1711734997736,True,True
3521399050,69298.50000000,0.01546000,1071.35481000,1711734997892,False,True
3521399051,69298.50000000,0.00775000,537.06337500,1711734997893,False,True
3521399052,69298.49000000,0.00305000,211.36039450,1711734997927,True,True
3521399053,69298.49000000,0.00186000,128.89519140,1711734998102,True,True
3521399054,69298.50000000,0.00718000,497.56323000,1711734998120,False,True
3521399055,69298.49000000,0.00792000,548.84404080,1711734998304,True,True
3521399056,69298.49000000,0.00008000,5.54387920,1711734998399,True,True
3521399057,69298.50000000,0.00108000,74.84238000,1711734998573,False,True
3521399058,69298.49000000,0.00742000,514.19479580,1711734998589,True,True
3521399059,69298.50000000,0.00263000,182.25505500,1711734999099,False,True
3521399060,69298.49000000,0.00078000,54.05282220,1711734999116,True,True
3521399061,69298.49000000,0.00073000,50.58789770,1711734999212,True,True
3521399062,69298.50000000,0.00295000,204.43057500,1711734999229,False,True
3521399063,69298.50000000,0.00305000,211.36042500,1711734999233,False,True
3521399064,69298.49000000,0.00011000,7.62283390,1711734999313,True,True
3521399065,69298.50000000,0.00098000,67.91253000,1711734999544,False,True
3521399066,69298.50000000,0.00048000,33.26328000,1711734999611,False,True
3521399067,69298.50000000,0.00148000,102.56178000,1711734999772,False,True
3521399068,69298.50000000,0.04000000,2771.94000000,1711734999845,False,True
3521399069,69298.50000000,0.00039000,27.02641500,1711734999867,False,True
3521399070,69298.50000000,0.00576000,399.15936000,1711735000033,False,True
3521399071,69298.50000000,0.00426000,295.21161000,1711735000119,False,True
3521399072,69298.50000000,0.00100000,69.29850000,1711735000119,False,True
3521399073,69298.50000000,0.00220000,152.45670000,1711735000119,False,True
3521399074,69298.49000000,0.00423000,293.13261270,1711735000221,True,True
3521399075,69298.50000000,0.00725000,502.41412500,1711735000330,False,True
3521399076,69298.50000000,0.00672000,465.68592000,1711735000353,False,True
3521399077,69298.50000000,0.00781000,541.22128500,1711735000377,False,True
3521399078,69298.50000000,0.00675000,467.76487500,1711735000403,False,True
3521399079,69298.50000000,0.00673000,466.37890500,1711735000427,False,True
3521399080,69298.50000000,0.00153000,106.02670500,1711735000624,False,True
3521399081,69298.50000000,0.00695000,481.62457500,1711735000650,False,True
3521399082,69298.49000000,0.00305000,211.36039450,1711735000978,True,True
3521399083,69298.50000000,0.07483000,5185.60675500,1711735001265,False,True
3521399084,69298.50000000,0.09122000,6321.40917000,1711735001347,False,True
3521399085,69298.50000000,0.08574000,5941.65339000,1711735001397,False,True
3521399086,69298.50000000,0.08007000,5548.73089500,1711735001454,False,True
3521399087,69298.50000000,0.07954000,5512.00269000,1711735001505,False,True
3521399088,69298.50000000,0.08181000,5669.31028500,1711735001559,False,True
3521399089,69298.50000000,0.07814000,5414.98479000,1711735001617,False,True
3521399090,69298.50000000,0.07832000,5427.45852000,1711735001672,False,True
3521399091,69298.50000000,0.07831000,5426.76553500,1711735001760,False,True
3521399092,69298.50000000,0.07633000,5289.55450500,1711735001813,False,True
3521399093,69298.50000000,0.01913000,1325.68030500,1711735001857,False,True
3521399094,69298.50000000,0.07861000,5447.55508500,1711735001872,False,True
3521399095,69298.50000000,0.00305000,211.36042500,1711735001907,False,True
3521399096,69298.50000000,0.07854000,5442.70419000,1711735001953,False,True
3521399097,69298.50000000,0.00476000,329.86086000,1711735001973,False,True
3521399098,69298.50000000,0.08200000,5682.47700000,1711735002004,False,True
3521399099,69298.50000000,0.01268000,878.70498000,1711735002052,False,True
3521399100,69298.50000000,0.10139000,7026.17491500,1711735002060,False,True
3521399101,69298.50000000,0.25131000,17415.40603500,1711735002060,False,True
3521399102,69298.50000000,0.47025000,32587.61962500,1711735002060,False,True
3521399103,69298.50000000,0.09550000,6618.00675000,1711735002060,False,True
3521399104,69298.50000000,0.05609000,3886.95286500,1711735002060,False,True
3521399105,69298.50000000,0.01323000,916.81915500,1711735002060,False,True
3521399106,69298.50000000,0.24061000,16673.91208500,1711735002060,False,True
3521399107,69298.50000000,0.18014000,12483.43179000,1711735002060,False,True
3521399108,69298.50000000,0.06404000,4437.87594000,1711735002061,False,True
3521399109,69298.50000000,0.00089000,61.67566500,1711735002061,False,True
3521399110,69298.68000000,0.00009000,6.23688120,1711735002061,False,True
3521399111,69299.10000000,0.00009000,6.23691900,1711735002061,False,True
3521399112,69299.52000000,0.00009000,6.23695680,1711735002061,False,True
3521399113,69299.94000000,0.00009000,6.23699460,1711735002062,False,True
3521399114,69300.00000000,0.00800000,554.40000000,1711735002062,False,True
3521399115,69300.00000000,0.00150000,103.95000000,1711735002062,False,True
3521399116,69300.00000000,0.00500000,346.50000000,1711735002062,False,True
3521399117,69300.00000000,0.01500000,1039.50000000,1711735002062,False,True
3521399118,69300.00000000,0.00200000,138.60000000,1711735002062,False,True
3521399119,69300.00000000,0.01444000,1000.69200000,1711735002062,False,True
3521399120,69300.00000000,0.05772000,3999.99600000,1711735002062,False,True
3521399121,69300.00000000,0.00670000,464.31000000,1711735002062,False,True
3521399122,69300.00000000,0.10259000,7109.48700000,1711735002062,False,True
3521399123,69300.20000000,0.00144000,99.79228800,1711735002062,False,True
3521399124,69300.36000000,0.00009000,6.23703240,1711735002062,False,True
3521399125,69300.60000000,0.00087000,60.29152200,1711735002062,False,True
3521399126,69300.60000000,0.00173000,119.89003800,1711735002062,False,True
3521399127,69300.76000000,0.06996000,4848.28116960,1711735002062,False,True
3521399128,69300.76000000,0.01443000,1000.00996680,1711735002062,False,True
3521399129,69300.78000000,0.00009000,6.23707020,1711735002062,False,True
3521399130,69300.90000000,0.00115000,79.69603500,1711735002062,False,True
3521399131,69301.20000000,0.00009000,6.23710800,1711735002062,False,True
3521399132,69301.61000000,0.00221000,153.15655810,1711735002062,False,True
3521399133,69301.62000000,0.00009000,6.23714580,1711735002062,False,True
3521399134,69302.04000000,0.00009000,6.23718360,1711735002062,False,True
3521399135,69302.46000000,0.00009000,6.23722140,1711735002062,False,True
3521399136,69302.48000000,0.01663000,1152.50024240,1711735002062,False,True
3521399137,69302.88000000,0.00009000,6.23725920,1711735002062,False,True
3521399138,69303.30000000,0.00009000,6.23729700,1711735002062,False,True
3521399139,69303.72000000,0.00009000,6.23733480,1711735002062,False,True
3521399140,69304.14000000,0.00009000,6.23737260,1711735002062,False,True
3521399141,69304.56000000,0.00009000,6.23741040,1711735002062,False,True
3521399142,69304.98000000,0.00009000,6.23744820,1711735002062,False,True
3521399143,69305.40000000,0.00009000,6.23748600,1711735002099,False,True
3521399144,69305.60000000,0.00297000,205.83763200,1711735002107,True,True
3521399145,69305.60000000,0.00370000,256.43072000,1711735002107,True,True
3521399146,69305.60000000,0.00671000,465.04057600,1711735002150,True,True
3521399147,69305.60000000,0.00780000,540.58368000,1711735002177,True,True
3521399148,69305.61000000,0.00135000,93.56257350,1711735002192,False,True
3521399149,69305.60000000,0.00704000,487.91142400,1711735002193,True,True
3521399150,69305.61000000,0.00615000,426.22950150,1711735002200,False,True
3521399151,69305.60000000,0.00728000,504.54476800,1711735002238,True,True
3521399152,69305.60000000,0.00696000,482.36697600,1711735002263,True,True
3521399153,69305.60000000,0.00717000,496.92115200,1711735002274,True,True
3521399154,69305.60000000,0.00675000,467.81280000,1711735002301,True,True
3521399155,69305.60000000,0.00675000,467.81280000,1711735002328,True,True
3521399156,69305.60000000,0.00689000,477.51558400,1711735002358,True,True
3521399157,69305.60000000,0.00696000,482.36697600,1711735002383,True,True
3521399158,69305.60000000,0.00736000,510.08921600,1711735002409,True,True
3521399159,69305.60000000,0.00792000,548.90035200,1711735002436,True,True
3521399160,69305.60000000,0.00708000,490.68364800,1711735002462,True,True
3521399161,69305.60000000,0.00852000,590.48371200,1711735002568,True,True
3521399162,69305.60000000,0.00340000,235.63904000,1711735002690,True,True
3521399163,69305.61000000,0.00031000,21.48473910,1711735002711,False,True
3521399164,69305.61000000,0.01206000,835.82565660,1711735002714,False,True
3521399165,69305.60000000,0.01444000,1000.77286400,1711735002734,True,True
3521399166,69305.61000000,0.00173000,119.89870530,1711735002797,False,True
3521399167,69305.61000000,0.00059000,40.89030990,1711735002951,False,True
3521399168,69305.60000000,0.00029000,20.09862400,1711735003046,True,True
3521399169,69305.60000000,0.00305000,211.38208000,1711735003089,True,True
3521399170,69305.60000000,0.01200000,831.66720000,1711735003137,True,True
3521399171,69305.60000000,0.01443000,1000.07980800,1711735003206,True,True
3521399172,69305.60000000,0.00739000,512.16838400,1711735003303,True,True
3521399173,69305.60000000,0.00668000,462.96140800,1711735003328,True,True
3521399174,69305.60000000,0.00043000,29.80140800,1711735003539,True,True
3521399175,69305.60000000,0.00788000,546.12812800,1711735003565,True,True
3521399176,69305.61000000,0.00017000,11.78195370,1711735003678,False,True
3521399177,69305.61000000,0.00399000,276.52938390,1711735003704,False,True
3521399178,69305.61000000,0.00058000,40.19725380,1711735004058,False,True
3521399179,69305.61000000,0.32307000,22390.56342270,1711735004064,False,True
3521399180,69305.61000000,0.03566000,2471.43805260,1711735004064,False,True
3521399181,69305.61000000,0.01489000,1031.96053290,1711735004064,False,True
3521399182,69305.61000000,0.00010000,6.93056100,1711735004064,False,True
3521399183,69305.82000000,0.00009000,6.23752380,1711735004065,False,True
3521399184,69306.24000000,0.00009000,6.23756160,1711735004065,False,True
3521399185,69306.66000000,0.00009000,6.23759940,1711735004065,False,True
3521399186,69306.99000000,0.00221000,153.16844790,1711735004065,False,True
3521399187,69307.08000000,0.00009000,6.23763720,1711735004065,False,True
3521399188,69307.50000000,0.00009000,6.23767500,1711735004065,False,True
3521399189,69307.70000000,0.14493000,10044.76496100,1711735004065,False,True
3521399190,69307.92000000,0.00009000,6.23771280,1711735004079,False,True
3521399191,69308.00000000,0.00036000,24.95088000,1711735004079,False,True
3521399192,69308.34000000,0.00009000,6.23775060,1711735004079,False,True
3521399193,69308.76000000,0.00009000,6.23778840,1711735004079,False,True
3521399194,69308.90000000,0.00072000,49.90240800,1711735004079,False,True
3521399195,69308.90000000,0.00793000,549.61957700,1711735004084,False,True
3521399196,69309.18000000,0.00009000,6.23782620,1711735004084,False,True
3521399197,69309.60000000,0.00009000,6.23786400,1711735004084,False,True
3521399198,69309.87000000,0.09691000,6716.81950170,1711735004091,False,True
3521399199,69309.93000000,0.04719000,3270.73559670,1711735004091,False,True
3521399200,69310.00000000,0.00800000,554.48000000,1711735004170,False,True
3521399201,69310.00000000,0.00150000,103.96500000,1711735004170,False,True
3521399202,69310.00000000,0.00165000,114.36150000,1711735004170,False,True
3521399203,69310.00000000,0.00135000,93.56850000,1711735004180,False,True
3521399204,69310.00000000,0.00008000,5.54480000,1711735004190,False,True
3521399205,69309.99000000,0.00617000,427.64263830,1711735004266,True,True
3521399206,69309.99000000,0.00524000,363.18434760,1711735004266,True,True
3521399207,69309.99000000,0.00585000,405.46344150,1711735004273,True,True
3521399208,69309.99000000,0.00594000,411.70134060,1711735004273,True,True
3521399209,69309.99000000,0.00616000,426.94953840,1711735004278,True,True
3521399210,69309.99000000,0.00604000,418.63233960,1711735004279,True,True
3521399211,69310.00000000,0.00192000,133.07520000,1711735004290,False,True
3521399212,69310.00000000,0.01500000,1039.65000000,1711735004290,False,True
3521399213,69310.00000000,0.00200000,138.62000000,1711735004290,False,True
3521399214,69310.00000000,0.05608000,3886.90480000,1711735004290,False,True
3521399215,69309.99000000,0.00524000,363.18434760,1711735004306,True,True
3521399216,69309.99000000,0.00617000,427.64263830,1711735004306,True,True
3521399217,69309.99000000,0.00594000,411.70134060,1711735004310,True,True
3521399218,69309.99000000,0.00585000,405.46344150,1711735004311,True,True
3521399219,69309.99000000,0.00604000,418.63233960,1711735004316,True,True
3521399220,69309.99000000,0.00616000,426.94953840,1711735004317,True,True
3521399221,69309.99000000,0.00524000,363.18434760,1711735004333,True,True
3521399222,69309.99000000,0.00617000,427.64263830,1711735004334,True,True
3521399223,69309.99000000,0.00585000,405.46344150,1711735004339,True,True
3521399224,69309.99000000,0.00594000,411.70134060,1711735004340,True,True
3521399225,69309.99000000,0.00604000,418.63233960,1711735004341,True,True
3521399226,69309.99000000,0.00616000,426.94953840,1711735004341,True,True
3521399227,69309.99000000,0.00524000,363.18434760,1711735004346,True,True
3521399228,69309.99000000,0.00617000,427.64263830,1711735004347,True,True
3521399229,69309.99000000,0.00585000,405.46344150,1711735004348,True,True
3521399230,69309.99000000,0.00594000,411.70134060,1711735004348,True,True
3521399231,69309.99000000,0.00616000,426.94953840,1711735004351,True,True
3521399232,69309.99000000,0.00604000,418.63233960,1711735004351,True,True
3521399233,69309.99000000,0.00617000,427.64263830,1711735004351,True,True
3521399234,69309.99000000,0.00524000,363.18434760,1711735004351,True,True
3521399235,69309.99000000,0.00585000,405.46344150,1711735004355,True,True
3521399236,69309.99000000,0.00616000,426.94953840,1711735004356,True,True
3521399237,69309.99000000,0.00594000,411.70134060,1711735004356,True,True
3521399238,69309.99000000,0.00617000,427.64263830,1711735004357,True,True
3521399239,69309.99000000,0.00524000,363.18434760,1711735004357,True,True
3521399240,69310.00000000,0.00163000,112.97530000,1711735004799,False,True
3521399241,69310.02000000,0.00009000,6.23790180,1711735004799,False,True
3521399242,69310.44000000,0.00009000,6.23793960,1711735004799,False,True
3521399243,69310.86000000,0.00009000,6.23797740,1711735004799,False,True
3521399244,69310.92000000,0.00100000,69.31092000,1711735004799,False,True
3521399245,69311.28000000,0.00009000,6.23801520,1711735004799,False,True
3521399246,69311.70000000,0.00005000,3.46558500,1711735004799,False,True
3521399247,69311.70000000,0.00004000,2.77246800,1711735004802,False,True
3521399248,69311.99000000,0.00010000,6.93119900,1711735004802,False,True
3521399249,69311.72000000,0.00008000,5.54493760,1711735004813,False,True
3521399250,69311.98000000,0.00008000,5.54495840,1711735005147,True,True
3521399251,69311.98000000,0.00141000,97.72989180,1711735005147,True,True
3521399252,69311.98000000,0.00059000,40.89406820,1711735005375,True,True
3521399253,69311.98000000,0.00149000,103.27485020,1711735005410,True,True
3521399254,69311.98000000,0.00149000,103.27485020,1711735005539,True,True
3521399255,69311.98000000,0.02101000,1456.24469980,1711735005589,True,True
3521399256,69311.99000000,0.00011000,7.62431890,1711735005589,False,True
3521399257,69311.98000000,0.00149000,103.27485020,1711735005653,True,True
3521399258,69311.98000000,0.00149000,103.27485020,1711735005756,True,True
3521399259,69311.98000000,0.00149000,103.27485020,1711735005861,True,True
3521399260,69311.99000000,0.00076000,52.67711240,1711735005905,False,True
3521399261,69311.98000000,0.00149000,103.27485020,1711735005964,True,True
3521399262,69311.98000000,0.00017000,11.78303660,1711735006030,True,True
3521399263,69311.98000000,0.00149000,103.27485020,1711735006193,True,True
3521399264,69311.98000000,0.00131000,90.79869380,1711735006690,True,True
3521399265,69311.99000000,0.01298000,899.66963020,1711735007028,False,True
3521399266,69311.99000000,0.00332000,230.11580680,1711735007067,False,True
3521399267,69311.98000000,0.00304000,210.70841920,1711735007209,True,True
3521399268,69311.98000000,0.01549000,1073.64257020,1711735007610,True,True
3521399269,69311.99000000,0.02958000,2050.24866420,1711735007717,False,True
3521399270,69311.99000000,0.00060000,41.58719400,1711735008194,False,True
3521399271,69311.99000000,0.00031000,21.48671690,1711735008212,False,True
3521399272,69311.99000000,0.00135000,93.57118650,1711735008384,False,True
3521399273,69311.99000000,0.00135000,93.57118650,1711735008476,False,True
3521399274,69311.99000000,0.00135000,93.57118650,1711735008565,False,True
3521399275,69311.99000000,0.00135000,93.57118650,1711735008852,False,True
3521399276,69311.99000000,0.00304000,210.70844960,1711735008854,False,True
3521399277,69311.99000000,0.00135000,93.57118650,1711735008949,False,True
3521399278,69311.99000000,0.00135000,93.57118650,1711735009232,False,True
3521399279,69311.99000000,0.00135000,93.57118650,1711735009344,False,True
3521399280,69311.99000000,0.00319000,221.10524810,1711735009369,False,True
3521399281,69311.99000000,0.00200000,138.62398000,1711735009393,False,True
3521399282,69311.98000000,0.00812000,562.81327760,1711735009400,True,True
3521399283,69311.99000000,0.00135000,93.57118650,1711735009555,False,True
3521399284,69311.99000000,0.00011000,7.62431890,1711735009605,False,True
3521399285,69311.98000000,0.00096000,66.53950080,1711735010068,True,True
3521399286,69311.99000000,0.00135000,93.57118650,1711735010134,False,True
3521399287,69311.98000000,0.00303000,210.01529940,1711735010254,True,True
3521399288,69311.99000000,0.00303000,210.01532970,1711735011560,False,True
3521399289,69311.99000000,0.00013000,9.01055870,1711735011773,False,True
3521399290,69311.99000000,0.00057000,39.50783430,1711735011837,False,True
3521399291,69311.99000000,0.00011000,7.62431890,1711735012286,False,True
3521399292,69311.99000000,0.00050000,34.65599500,1711735012461,False,True
3521399293,69311.98000000,0.00303000,210.01529940,1711735012642,True,True
3521399294,69311.99000000,0.00128000,88.71934720,1711735012898,False,True
3521399295,69311.99000000,0.01366000,946.80178340,1711735013090,False,True
3521399296,69311.99000000,0.00139000,96.34366610,1711735013378,False,True
3521399297,69311.98000000,0.00314000,217.63961720,1711735013579,True,True
3521399298,69311.99000000,0.00178000,123.37534220,1711735013590,False,True
3521399299,69311.99000000,0.00721000,499.73944790,1711735013639,False,True
3521399300,69311.99000000,0.00115000,79.70878850,1711735013650,False,True
3521399301,69311.99000000,0.00303000,210.01532970,1711735014109,False,True
3521399302,69311.99000000,0.03880000,2689.30521200,1711735014347,False,True
3521399303,69311.99000000,0.00018000,12.47615820,1711735014483,False,True
3521399304,69311.99000000,0.00393000,272.39612070,1711735014496,False,True
3521399305,69311.99000000,0.00203000,140.70333970,1711735014597,False,True
3521399306,69311.99000000,0.00154000,106.74046460,1711735014845,False,True
3521399307,69311.98000000,0.01021000,707.67531580,1711735014890,True,True
3521399308,69311.99000000,0.00144000,99.80926560,1711735014910,False,True
3521399309,69311.99000000,0.00191000,132.38590090,1711735015358,False,True
3521399310,69311.98000000,0.00303000,210.01529940,1711735015407,True,True
3521399311,69311.99000000,0.00289000,200.31165110,1711735015689,False,True
3521399312,69311.99000000,0.00147000,101.88862530,1711735016262,False,True
3521399313,69311.99000000,0.00390000,270.31676100,1711735016359,False,True
3521399314,69311.98000000,0.02314000,1603.87921720,1711735016484,True,True
3521399315,69311.99000000,0.00014000,9.70367860,1711735016502,False,True
3521399316,69311.99000000,0.00302000,209.32220980,1711735016565,False,True
3521399317,69311.99000000,0.00041000,28.41791590,1711735016743,False,True
3521399318,69311.98000000,0.00147000,101.88861060,1711735016989,True,True
3521399319,69311.99000000,0.00179000,124.06846210,1711735017388,False,True
3521399320,69311.99000000,0.00228000,158.03133720,1711735017714,False,True
3521399321,69311.99000000,0.00009000,6.23807910,1711735017887,False,True
3521399322,69311.98000000,0.00301000,208.62905980,1711735018313,True,True
3521399323,69311.99000000,0.00097000,67.23263030,1711735018637,False,True
3521399324,69311.99000000,0.00017000,11.78303830,1711735018989,False,True
3521399325,69311.99000000,0.00009000,6.23807910,1711735019273,False,True
3521399326,69311.99000000,0.00301000,208.62908990,1711735019280,False,True
3521399327,69311.99000000,0.00063000,43.66655370,1711735019315,False,True
3521399328,69311.98000000,0.00291000,201.69786180,1711735019345,True,True
3521399329,69311.98000000,0.00498000,345.17366040,1711735019350,True,True
3521399330,69311.98000000,0.00792000,548.95088160,1711735019361,True,True
3521399331,69311.98000000,0.00020000,13.86239600,1711735019413,True,True
3521399332,69311.98000000,0.00070000,48.51838600,1711735019493,True,True
3521399333,69311.99000000,0.01183000,819.96084170,1711735019715,False,True
3523541937,70385.07000000,0.00080000,56.30805600,1711899893314,True,True
3523541938,70385.07000000,0.00036000,25.33862520,1711899893585,True,True
3523541939,70385.07000000,0.00040000,28.15402800,1711899894503,True,True
3523541940,70385.08000000,0.00048000,33.78483840,1711899895079,False,True
3523541941,70385.07000000,0.00070000,49.26954900,1711899895240,True,True
3523541942,70385.08000000,0.00662000,465.94922960,1711899895241,False,True
3523541943,70385.08000000,0.00028000,19.70782240,1711899895290,False,True
3523541944,70385.07000000,0.00277000,194.96664390,1711899895290,True,True
3523541945,70385.07000000,0.05781000,4068.96089670,1711899895375,True,True
3523541946,70385.07000000,0.00076000,53.49265320,1711899895383,True,True
3523541947,70385.08000000,0.00008000,5.63080640,1711899895628,False,True
3523541948,70385.07000000,0.00057000,40.11948990,1711899895712,True,True
3523541949,70385.07000000,0.00035000,24.63477450,1711899895992,True,True
3523541950,70385.08000000,0.00521000,366.70626680,1711899896202,False,True
3523541951,70385.08000000,0.01664000,1171.20773120,1711899896576,False,True
3523541952,70385.08000000,0.00078000,54.90036240,1711899896745,False,True
3523541953,70385.08000000,0.00043000,30.26558440,1711899896811,False,True
3523541954,70385.08000000,0.01177000,828.43239160,1711899896875,False,True
3523541955,70385.08000000,0.00060000,42.23104800,1711899897739,False,True
3523541956,70385.08000000,0.00086000,60.53116880,1711899897739,False,True
3523541957,70385.08000000,0.00103000,72.49663240,1711899898489,False,True
3523541958,70385.08000000,0.00141000,99.24296280,1711899899522,False,True
3523541959,70385.07000000,0.00094000,66.16196580,1711899899903,True,True
3523541960,70385.07000000,0.00104000,73.20047280,1711899899970,True,True
3523541961,70385.07000000,0.00089000,62.64271230,1711899899975,True,True
3523541962,70385.08000000,0.00022000,15.48471760,1711899899976,False,True
3523541963,70385.08000000,0.00085000,59.82731800,1711899899978,False,True
3523541964,70385.07000000,0.00050000,35.19253500,1711899899979,True,True
3523541965,70385.07000000,0.00103000,72.49662210,1711899899979,True,True
3523541966,70385.07000000,0.00026000,18.30011820,1711899899980,True,True
3523541967,70385.08000000,0.00085000,59.82731800,1711899899984,False,True
3523541968,70385.08000000,0.00051000,35.89639080,1711899899986,False,True
3523541969,70385.08000000,0.00052000,36.60024160,1711899899991,False,True
3523541970,70385.07000000,0.00073000,51.38110110,1711899899993,True,True
3523541971,70385.08000000,0.00089000,62.64272120,1711899899993,False,True
3523541972,70385.07000000,0.00145000,102.05835150,1711899899993,True,True
3523541973,70385.08000000,0.00098000,68.97737840,1711899899994,False,True
3523541974,70385.07000000,0.00049000,34.48868430,1711899899994,True,True
3523541975,70385.08000000,0.00138000,97.13141040,1711899899994,False,True
3523541976,70385.07000000,0.00156000,109.80070920,1711899899996,True,True
3523541977,70385.07000000,0.00151000,106.28145570,1711899899996,True,True
3523541978,70385.07000000,0.00133000,93.61214310,1711899899997,True,True
3523541979,70385.07000000,0.00114000,80.23897980,1711899899998,True,True
3523541980,70385.08000000,0.00052000,36.60024160,1711899899998,False,True
3523541981,70385.07000000,0.00132000,92.90829240,1711899899998,True,True
3523541982,70385.07000000,0.00037000,26.04247590,1711899899998,True,True
3523541983,70385.07000000,0.00125000,87.98133750,1711899899999,True,True
3523541984,70385.08000000,0.00102000,71.79278160,1711899899999,False,True
3523541985,70385.08000000,0.00095000,66.86582600,1711899899999,False,True
3523541986,70385.08000000,0.00065000,45.75030200,1711899899999,False,True
3523541987,70385.07000000,0.00124000,87.27748680,1711899899999,True,True
3523541988,70385.08000000,0.00057000,40.11949560,1711899900000,False,True
3523541989,70385.08000000,0.00058000,40.82334640,1711899900000,False,True
3523541990,70385.08000000,0.00083000,58.41961640,1711899900001,False,True
3523541991,70385.07000000,0.00147000,103.46605290,1711899900004,True,True
3523541992,70385.07000000,0.00036000,25.33862520,1711899900006,True,True
3523541993,70385.07000000,0.00133000,93.61214310,1711899900012,True,True
3523541994,70385.08000000,0.00139000,97.83526120,1711899900015,False,True
3523541995,70385.08000000,0.00127000,89.38905160,1711899900018,False,True
3523541996,70385.08000000,0.00102000,71.79278160,1711899900019,False,True
3523541997,70385.08000000,0.00042000,29.56173360,1711899900019,False,True
3523541998,70385.08000000,0.00028000,19.70782240,1711899900019,False,True
3523541999,70385.08000000,0.00040000,28.15403200,1711899900020,False,True
3523542000,70385.07000000,0.00098000,68.97736860,1711899900020,True,True
3523542001,70385.08000000,0.00093000,65.45812440,1711899900021,False,True
3523542002,70385.08000000,0.09897000,6966.01136760,1711899900738,False,True
3523542003,70385.08000000,0.05011000,3526.99635880,1711899901012,False,True
3523542004,70385.08000000,0.00596000,419.49507680,1711899901294,False,True
3523542005,70385.08000000,0.00125000,87.98135000,1711899901492,False,True
3523542006,70385.08000000,0.00021000,14.78086680,1711899901577,False,True
3523542007,70385.08000000,0.00016000,11.26161280,1711899901815,False,True
3523542008,70385.08000000,0.09000000,6334.65720000,1711899902003,False,True
3523542009,70385.08000000,0.02274000,1600.55671920,1711899902003,False,True
3523542010,70385.08000000,0.10726000,7549.50368080,1711899902105,False,True
3523542011,70385.08000000,0.11852000,8342.03968160,1711899902105,False,True
3523542012,70385.08000000,0.09148000,6438.82711840,1711899902105,False,True
3523542013,70385.08000000,0.07063000,4971.29820040,1711899902105,False,True
3523542014,70385.08000000,0.07063000,4971.29820040,1711899902105,False,True
3523542015,70385.08000000,0.14203000,9996.79291240,1711899902105,False,True
3523542016,70385.08000000,0.05100000,3589.63908000,1711899902105,False,True
3523542017,70385.08000000,0.04000000,2815.40320000,1711899902105,False,True
3523542018,70385.08000000,0.00023000,16.18856840,1711899902105,False,True
3523542019,70385.08000000,0.00018000,12.66931440,1711899902105,False,True
3523542020,70385.08000000,0.00103000,72.49663240,1711899902105,False,True
3523542021,70385.12000000,0.02250000,1583.66520000,1711899902108,False,True
3523542022,70385.64000000,0.00009000,6.33470760,1711899902108,False,True
3523542023,70386.06000000,0.00009000,6.33474540,1711899902108,False,True
3523542024,70386.48000000,0.00009000,6.33478320,1711899902111,False,True
3523542025,70386.90000000,0.00009000,6.33482100,1711899902111,False,True
3523542026,70387.32000000,0.00009000,6.33485880,1711899902111,False,True
3523542027,70387.74000000,0.00009000,6.33489660,1711899902111,False,True
